"State","District","Crop","Season","Yield-2022-23","Yield-2023-24","Yield-2024-25"
"West Bengal","Birbhum","Moong","Total","1146.00","1303.00",""
"West Bengal","Birbhum","Lentil","Rabi","972.00","987.00",""
"West Bengal","Birbhum","Lentil","Total","972.00","987.00",""
"West Bengal","Birbhum","Other Pulses","Kharif","","781.00",""
"West Bengal","Birbhum","Other Pulses","Rabi","1010.00","1045.00",""
"West Bengal","Birbhum","Other Pulses","Total","1010.00","1034.00",""
"West Bengal","Birbhum","Total Pulses","Total","1124.00","1142.00",""
"West Bengal","Birbhum","Total Food Grains","Kharif","2869.00","3226.00",""
"West Bengal","Birbhum","Total Food Grains","Rabi","2739.00","1851.00",""
"West Bengal","Birbhum","Total Food Grains","Summer","3597.00","3622.00",""
"West Bengal","Birbhum","Total Food Grains","Total","2972.00","3124.00",""
"West Bengal","Cooch Behar","Rice","Kharif","2702.00","2686.00",""
"West Bengal","Cooch Behar","Rice","Rabi","3051.00","",""
"West Bengal","Cooch Behar","Rice","Summer","3511.00","3663.00",""
"West Bengal","Cooch Behar","Rice","Total","3104.00","2818.00",""
"West Bengal","Cooch Behar","Wheat","Rabi","3032.00","3161.00",""
"West Bengal","Cooch Behar","Wheat","Total","3032.00","3161.00",""
"West Bengal","Cooch Behar","Maize","Kharif","3188.00","3196.00",""
"West Bengal","Cooch Behar","Maize","Rabi","2562.00","5158.00",""
"West Bengal","Cooch Behar","Maize","Summer","9287.00","8843.00",""
"West Bengal","Cooch Behar","Maize","Total","3644.00","5476.00",""
"West Bengal","Cooch Behar","Small Millets","Kharif","1103.00","1109.00",""
"West Bengal","Cooch Behar","Small Millets","Total","1103.00","1109.00",""
"West Bengal","Cooch Behar","Shree Anna /Nutri Cereals","Kharif","1103.00","1109.00",""
"West Bengal","Cooch Behar","Shree Anna /Nutri Cereals","Total","1103.00","1109.00",""
"West Bengal","Cooch Behar","Nutri/Coarse Cereals","Kharif","3141.00","3150.00",""
"West Bengal","Cooch Behar","Nutri/Coarse Cereals","Rabi","2562.00","5158.00",""
"West Bengal","Cooch Behar","Nutri/Coarse Cereals","Summer","9287.00","8843.00",""
"West Bengal","Cooch Behar","Nutri/Coarse Cereals","Total","3640.00","5471.00",""
"West Bengal","Cooch Behar","Cereals","Kharif","2796.00","2692.00",""
"West Bengal","Cooch Behar","Cereals","Rabi","2979.00","4992.00",""
"West Bengal","Cooch Behar","Cereals","Summer","4456.00","4440.00",""
"West Bengal","Cooch Behar","Cereals","Total","3185.00","3269.00",""
"West Bengal","Cooch Behar","Gram","Rabi","1259.00","1226.00",""
"West Bengal","Cooch Behar","Gram","Total","1259.00","1226.00",""
"West Bengal","Cooch Behar","Urad","Kharif","681.00","966.00",""
"West Bengal","Cooch Behar","Urad","Rabi","820.00","830.00",""
"West Bengal","Cooch Behar","Urad","Total","733.00","923.00",""
"West Bengal","Cooch Behar","Moong","Kharif","600.00","620.00",""
"West Bengal","Cooch Behar","Moong","Rabi","780.00","750.00",""
"West Bengal","Cooch Behar","Moong","Summer","1035.00","848.00",""
"West Bengal","Cooch Behar","Moong","Total","976.00","820.00",""
"West Bengal","Cooch Behar","Lentil","Rabi","374.00","574.00",""
"West Bengal","Cooch Behar","Lentil","Total","374.00","574.00",""
"West Bengal","Cooch Behar","Other Pulses","Kharif","","631.00",""
"West Bengal","Cooch Behar","Other Pulses","Rabi","1212.00","934.00",""
"West Bengal","Cooch Behar","Other Pulses","Total","1212.00","908.00",""
"West Bengal","Cooch Behar","Total Pulses","Total","824.00","784.00",""
"West Bengal","Cooch Behar","Total Food Grains","Kharif","2587.00","2677.00",""
"West Bengal","Cooch Behar","Total Food Grains","Rabi","2911.00","4293.00",""
"West Bengal","Cooch Behar","Total Food Grains","Summer","4420.00","4405.00",""
"West Bengal","Cooch Behar","Total Food Grains","Total","3109.00","3179.00",""
"West Bengal","Dakshin Dinajpur","Rice","Kharif","1993.00","2786.00",""
"West Bengal","Dakshin Dinajpur","Rice","Rabi","3007.00","",""
"West Bengal","Dakshin Dinajpur","Rice","Summer","3779.00","3713.00",""
"West Bengal","Dakshin Dinajpur","Rice","Total","3175.00","3022.00",""
"West Bengal","Dakshin Dinajpur","Wheat","Rabi","3514.00","3491.00",""
"West Bengal","Dakshin Dinajpur","Wheat","Total","3514.00","3491.00",""
"West Bengal","Dakshin Dinajpur","Maize","Kharif","4348.00","5031.00",""
"West Bengal","Dakshin Dinajpur","Maize","Summer","12525.00","11620.00",""
"West Bengal","Dakshin Dinajpur","Maize","Total","12485.00","11558.00",""
"West Bengal","Dakshin Dinajpur","Nutri/Coarse Cereals","Kharif","4348.00","5031.00",""
"West Bengal","Dakshin Dinajpur","Nutri/Coarse Cereals","Summer","12525.00","11620.00",""
"West Bengal","Dakshin Dinajpur","Nutri/Coarse Cereals","Total","12485.00","11558.00",""
"West Bengal","Dakshin Dinajpur","Cereals","Kharif","2087.00","2786.00",""
"West Bengal","Dakshin Dinajpur","Cereals","Rabi","3120.00","3491.00",""
"West Bengal","Dakshin Dinajpur","Cereals","Summer","4545.00","4111.00",""
"West Bengal","Dakshin Dinajpur","Cereals","Total","3396.00","3209.00",""
"West Bengal","Dakshin Dinajpur","Tur","Rabi","2106.00","",""
"West Bengal","Dakshin Dinajpur","Tur","Total","2106.00","",""
"West Bengal","Dakshin Dinajpur","Gram","Rabi","1154.00","1122.00",""
"West Bengal","Dakshin Dinajpur","Gram","Total","1154.00","1122.00",""
"West Bengal","Dakshin Dinajpur","Urad","Kharif","489.00","592.00",""
"West Bengal","Dakshin Dinajpur","Urad","Total","489.00","592.00",""
"West Bengal","Dakshin Dinajpur","Moong","Summer","1655.00","1991.00",""
"West Bengal","Dakshin Dinajpur","Moong","Total","1655.00","1991.00",""
"West Bengal","Dakshin Dinajpur","Lentil","Rabi","844.00","868.00",""
"West Bengal","Dakshin Dinajpur","Lentil","Total","844.00","868.00",""
"West Bengal","Dakshin Dinajpur","Other Pulses","Rabi","1024.00","964.00",""
"West Bengal","Dakshin Dinajpur","Other Pulses","Total","1024.00","964.00",""
"West Bengal","Dakshin Dinajpur","Total Pulses","Total","890.00","858.00",""
"West Bengal","Dakshin Dinajpur","Total Food Grains","Kharif","1112.00","2774.00",""
"West Bengal","Dakshin Dinajpur","Total Food Grains","Rabi","3030.00","3256.00",""
"West Bengal","Dakshin Dinajpur","Total Food Grains","Summer","4532.00","4110.00",""
"West Bengal","Dakshin Dinajpur","Total Food Grains","Total","3304.00","3154.00",""
"West Bengal","Darjeeling","Rice","Kharif","2276.00","2471.00",""
"West Bengal","Darjeeling","Rice","Rabi","2424.00","",""
"West Bengal","Darjeeling","Rice","Summer","2574.00","2384.00",""
"West Bengal","Darjeeling","Rice","Total","2415.00","2465.00",""
"West Bengal","Darjeeling","Wheat","Rabi","3033.00","3161.00",""
"West Bengal","Darjeeling","Wheat","Total","3033.00","3161.00",""
"West Bengal","Darjeeling","Maize","Kharif","2545.00","2807.00",""
"West Bengal","Darjeeling","Maize","Rabi","","5158.00",""
"West Bengal","Darjeeling","Maize","Summer","","6917.00",""
"West Bengal","Darjeeling","Maize","Total","2545.00","4807.00",""
"West Bengal","Darjeeling","Ragi","Kharif","1050.00","970.00",""
"West Bengal","Darjeeling","Ragi","Total","1050.00","970.00",""
"West Bengal","Darjeeling","Shree Anna /Nutri Cereals","Kharif","1050.00","970.00",""
"West Bengal","Darjeeling","Shree Anna /Nutri Cereals","Total","1050.00","970.00",""
"West Bengal","Darjeeling","Nutri/Coarse Cereals","Kharif","1922.00","2007.00",""
"West Bengal","Darjeeling","Nutri/Coarse Cereals","Rabi","","5158.00",""
"West Bengal","Darjeeling","Nutri/Coarse Cereals","Summer","","6917.00",""
"West Bengal","Darjeeling","Nutri/Coarse Cereals","Total","1922.00","3824.00",""
"West Bengal","Darjeeling","Cereals","Kharif","2034.00","2361.00",""
"West Bengal","Darjeeling","Cereals","Rabi","2429.00","5095.00",""
"West Bengal","Darjeeling","Cereals","Summer","2574.00","5512.00",""
"West Bengal","Darjeeling","Cereals","Total","2315.00","2915.00",""
"West Bengal","Darjeeling","Tur","Kharif","","1336.00",""
"West Bengal","Darjeeling","Tur","Rabi","1577.00","",""
"West Bengal","Darjeeling","Tur","Total","1577.00","1336.00",""
"West Bengal","Darjeeling","Gram","Rabi","","1226.00",""
"West Bengal","Darjeeling","Gram","Total","","1226.00",""
"West Bengal","Darjeeling","Urad","Kharif","680.00","966.00",""
"West Bengal","Darjeeling","Urad","Total","680.00","966.00",""
"West Bengal","Darjeeling","Moong","Summer","1038.00","848.00",""
"West Bengal","Darjeeling","Moong","Total","1038.00","848.00",""
"West Bengal","Darjeeling","Lentil","Rabi","744.00","736.00",""
"West Bengal","Darjeeling","Lentil","Total","744.00","736.00",""
"West Bengal","Darjeeling","Other Pulses","Rabi","1193.00","1128.00",""
"West Bengal","Darjeeling","Other Pulses","Total","1193.00","1128.00",""
"West Bengal","Darjeeling","Total Pulses","Total","916.00","972.00",""
"West Bengal","Darjeeling","Total Food Grains","Kharif","1993.00","2345.00",""
"West Bengal","Darjeeling","Total Food Grains","Rabi","2409.00","3914.00",""
"West Bengal","Darjeeling","Total Food Grains","Summer","2509.00","5486.00",""
"West Bengal","Darjeeling","Total Food Grains","Total","2285.00","2865.00",""
"West Bengal","Hooghly","Rice","Kharif","3184.00","3117.00",""
"West Bengal","Hooghly","Rice","Rabi","3297.00","",""
"West Bengal","Hooghly","Rice","Summer","3357.00","3316.00",""
"West Bengal","Hooghly","Rice","Total","3310.00","3167.00",""
"West Bengal","Hooghly","Wheat","Rabi","3000.00","",""
"West Bengal","Hooghly","Wheat","Total","3000.00","",""
"West Bengal","Hooghly","Maize","Kharif","3719.00","4333.00",""
"West Bengal","Hooghly","Maize","Rabi","7462.00","7270.00",""
"West Bengal","Hooghly","Maize","Summer","6598.00","7033.00",""
"West Bengal","Hooghly","Maize","Total","6351.00","6491.00",""
"West Bengal","Hooghly","Nutri/Coarse Cereals","Kharif","3719.00","4333.00",""
"West Bengal","Hooghly","Nutri/Coarse Cereals","Rabi","7462.00","7270.00",""
"West Bengal","Hooghly","Nutri/Coarse Cereals","Summer","6598.00","7033.00",""
"West Bengal","Hooghly","Nutri/Coarse Cereals","Total","6351.00","6491.00",""
"West Bengal","Hooghly","Cereals","Kharif","3190.00","3118.00",""
"West Bengal","Hooghly","Cereals","Rabi","3300.00","7270.00",""
"West Bengal","Hooghly","Cereals","Summer","3368.00","3328.00",""
"West Bengal","Hooghly","Cereals","Total","3314.00","3172.00",""
"West Bengal","Hooghly","Tur","Kharif","","1336.00",""
"West Bengal","Hooghly","Tur","Rabi","1590.00","",""
"West Bengal","Hooghly","Tur","Total","1590.00","1336.00",""
"West Bengal","Hooghly","Gram","Rabi","1408.00","1399.00",""
"West Bengal","Hooghly","Gram","Total","1408.00","1399.00",""
"West Bengal","Hooghly","Urad","Kharif","667.00","877.00",""
"West Bengal","Hooghly","Urad","Rabi","722.00","710.00",""
"West Bengal","Hooghly","Urad","Total","720.00","735.00",""
"West Bengal","Hooghly","Moong","Kharif","","509.00",""
"West Bengal","Hooghly","Moong","Rabi","","646.00",""
"West Bengal","Hooghly","Moong","Summer","1146.00","1311.00",""
"West Bengal","Hooghly","Moong","Total","1146.00","1288.00",""
"West Bengal","Hooghly","Lentil","Rabi","398.00","478.00",""
"West Bengal","Hooghly","Lentil","Total","398.00","478.00",""
"West Bengal","Hooghly","Other Pulses","Rabi","1063.00","1397.00",""
"West Bengal","Hooghly","Other Pulses","Total","1063.00","1397.00",""
"West Bengal","Hooghly","Total Pulses","Total","720.00","892.00",""
"West Bengal","Hooghly","Total Food Grains","Kharif","3189.00","3117.00",""
"West Bengal","Hooghly","Total Food Grains","Rabi","3243.00","963.00",""
"West Bengal","Hooghly","Total Food Grains","Summer","3335.00","3297.00",""
"West Bengal","Hooghly","Total Food Grains","Total","3264.00","3129.00",""
"West Bengal","Howrah","Rice","Kharif","3228.00","2470.00",""
"West Bengal","Howrah","Rice","Rabi","2735.00","",""
"West Bengal","Howrah","Rice","Summer","3026.00","3122.00",""
"West Bengal","Howrah","Rice","Total","2839.00","2705.00",""
"West Bengal","Howrah","Wheat","Rabi","2504.00","2264.00",""
"West Bengal","Howrah","Wheat","Total","2504.00","2264.00",""
"West Bengal","Howrah","Maize","Kharif","6286.00","8446.00",""
"West Bengal","Howrah","Maize","Rabi","9436.00","8003.00",""
"West Bengal","Howrah","Maize","Summer","7860.00","6717.00",""
"West Bengal","Howrah","Maize","Total","8218.00","7611.00",""
"West Bengal","Howrah","Nutri/Coarse Cereals","Kharif","6286.00","8446.00",""
"West Bengal","Howrah","Nutri/Coarse Cereals","Rabi","9436.00","8003.00",""
"West Bengal","Howrah","Nutri/Coarse Cereals","Summer","7860.00","6717.00",""
"West Bengal","Howrah","Nutri/Coarse Cereals","Total","8218.00","7611.00",""
"West Bengal","Howrah","Cereals","Kharif","3267.00","2474.00",""
"West Bengal","Howrah","Cereals","Rabi","2739.00","4873.00",""
"West Bengal","Howrah","Cereals","Summer","3035.00","3128.00",""
"West Bengal","Howrah","Cereals","Total","2845.00","2712.00",""
"West Bengal","Howrah","Tur","Kharif","","1336.00",""
"West Bengal","Howrah","Tur","Total","","1336.00",""
"West Bengal","Howrah","Gram","Rabi","1000.00","1004.00",""
"West Bengal","Howrah","Gram","Total","1000.00","1004.00",""
"West Bengal","Howrah","Urad","Kharif","667.00","710.00",""
"West Bengal","Howrah","Urad","Rabi","1000.00","",""
"West Bengal","Howrah","Urad","Total","714.00","710.00",""
"West Bengal","Howrah","Moong","Summer","853.00","723.00",""
"West Bengal","Howrah","Moong","Total","853.00","723.00",""
"West Bengal","Howrah","Lentil","Rabi","824.00","828.00",""
"West Bengal","Howrah","Lentil","Total","824.00","828.00",""
"West Bengal","Howrah","Other Pulses","Rabi","1231.00","1069.00",""
"West Bengal","Howrah","Other Pulses","Total","1231.00","1069.00",""
"West Bengal","Howrah","Total Pulses","Total","1049.00","921.00",""
"West Bengal","Howrah","Total Food Grains","Kharif","3253.00","2473.00",""
"West Bengal","Howrah","Total Food Grains","Rabi","2690.00","1194.00",""
"West Bengal","Howrah","Total Food Grains","Summer","2925.00","3027.00",""
"West Bengal","Howrah","Total Food Grains","Total","2776.00","2645.00",""
"West Bengal","Jalpaiguri","Rice","Kharif","2414.00","2683.00",""
"West Bengal","Jalpaiguri","Rice","Rabi","2687.00","",""
"West Bengal","Jalpaiguri","Rice","Summer","2969.00","3177.00",""
"West Bengal","Jalpaiguri","Rice","Total","2699.00","2706.00",""
"West Bengal","Jalpaiguri","Wheat","Rabi","3033.00","3161.00",""
"West Bengal","Jalpaiguri","Wheat","Total","3033.00","3161.00",""
"West Bengal","Jalpaiguri","Maize","Kharif","3187.00","3196.00",""
"West Bengal","Jalpaiguri","Maize","Rabi","2562.00","2801.00",""
"West Bengal","Jalpaiguri","Maize","Summer","5841.00","6756.00",""
"West Bengal","Jalpaiguri","Maize","Total","5057.00","5644.00",""
"West Bengal","Jalpaiguri","Barley","Rabi","1858.00","",""
"West Bengal","Jalpaiguri","Barley","Total","1858.00","",""
"West Bengal","Jalpaiguri","Nutri/Coarse Cereals","Kharif","3187.00","3196.00",""
"West Bengal","Jalpaiguri","Nutri/Coarse Cereals","Rabi","2531.00","2801.00",""
"West Bengal","Jalpaiguri","Nutri/Coarse Cereals","Summer","5841.00","6756.00",""
"West Bengal","Jalpaiguri","Nutri/Coarse Cereals","Total","5032.00","5644.00",""
"West Bengal","Jalpaiguri","Cereals","Kharif","2518.00","2689.00",""
"West Bengal","Jalpaiguri","Cereals","Rabi","2687.00","2829.00",""
"West Bengal","Jalpaiguri","Cereals","Summer","4256.00","5565.00",""
"West Bengal","Jalpaiguri","Cereals","Total","2941.00","3048.00",""
"West Bengal","Jalpaiguri","Tur","Kharif","","1336.00",""
"West Bengal","Jalpaiguri","Tur","Rabi","1578.00","",""
"West Bengal","Jalpaiguri","Tur","Total","1578.00","1336.00",""
"West Bengal","Jalpaiguri","Gram","Rabi","1263.00","1226.00",""
"West Bengal","Jalpaiguri","Gram","Total","1263.00","1226.00",""
"West Bengal","Jalpaiguri","Urad","Kharif","558.00","796.00",""
"West Bengal","Jalpaiguri","Urad","Rabi","829.00","770.00",""
"West Bengal","Jalpaiguri","Urad","Total","588.00","794.00",""
"West Bengal","Jalpaiguri","Moong","Kharif","450.00","465.00",""
"West Bengal","Jalpaiguri","Moong","Rabi","829.00","780.00",""
"West Bengal","Jalpaiguri","Moong","Summer","1038.00","848.00",""
"West Bengal","Jalpaiguri","Moong","Total","610.00","546.00",""
"West Bengal","Jalpaiguri","Lentil","Rabi","564.00","739.00",""
"West Bengal","Jalpaiguri","Lentil","Total","564.00","739.00",""
"West Bengal","Jalpaiguri","Other Pulses","Rabi","1192.00","1204.00",""
"West Bengal","Jalpaiguri","Other Pulses","Total","1192.00","1204.00",""
"West Bengal","Jalpaiguri","Total Pulses","Total","880.00","967.00",""
"West Bengal","Jalpaiguri","Total Food Grains","Kharif","2311.00","2669.00",""
"West Bengal","Jalpaiguri","Total Food Grains","Rabi","2621.00","1797.00",""
"West Bengal","Jalpaiguri","Total Food Grains","Summer","4243.00","5550.00",""
"West Bengal","Jalpaiguri","Total Food Grains","Total","2864.00","2962.00",""
"West Bengal","Jhargram","Rice","Kharif","2490.00","2789.00",""
"West Bengal","Jhargram","Rice","Rabi","2800.00","",""
"West Bengal","Jhargram","Rice","Summer","3172.00","3099.00",""
"West Bengal","Jhargram","Rice","Total","2836.00","2842.00",""
"West Bengal","Jhargram","Wheat","Rabi","2428.00","",""
"West Bengal","Jhargram","Wheat","Total","2428.00","",""
"West Bengal","Jhargram","Maize","Kharif","2666.00","3727.00",""
"West Bengal","Jhargram","Maize","Rabi","1879.00","7270.00",""
"West Bengal","Jhargram","Maize","Summer","4237.00","5538.00",""
"West Bengal","Jhargram","Maize","Total","2969.00","5148.00",""
"West Bengal","Jhargram","Ragi","Kharif","","500.00",""
"West Bengal","Jhargram","Ragi","Total","","500.00",""
"West Bengal","Jhargram","Shree Anna /Nutri Cereals","Kharif","","500.00",""
"West Bengal","Jhargram","Shree Anna /Nutri Cereals","Total","","500.00",""
"West Bengal","Jhargram","Nutri/Coarse Cereals","Kharif","2666.00","3418.00",""
"West Bengal","Jhargram","Nutri/Coarse Cereals","Rabi","1879.00","7270.00",""
"West Bengal","Jhargram","Nutri/Coarse Cereals","Summer","4237.00","5538.00",""
"West Bengal","Jhargram","Nutri/Coarse Cereals","Total","2969.00","4926.00",""
"West Bengal","Jhargram","Cereals","Kharif","2499.00","2796.00",""
"West Bengal","Jhargram","Cereals","Rabi","2793.00","7270.00",""
"West Bengal","Jhargram","Cereals","Summer","3205.00","3160.00",""
"West Bengal","Jhargram","Cereals","Total","2836.00","2878.00",""
"West Bengal","Jhargram","Tur","Kharif","","1336.00",""
"West Bengal","Jhargram","Tur","Rabi","1272.00","",""
"West Bengal","Jhargram","Tur","Total","1272.00","1336.00",""
"West Bengal","Jhargram","Gram","Rabi","1468.00","1228.00",""
"West Bengal","Jhargram","Gram","Total","1468.00","1228.00",""
"West Bengal","Jhargram","Urad","Kharif","479.00","506.00",""
"West Bengal","Jhargram","Urad","Rabi","761.00","730.00",""
"West Bengal","Jhargram","Urad","Total","667.00","658.00",""
"West Bengal","Jhargram","Moong","Kharif","","850.00",""
"West Bengal","Jhargram","Moong","Rabi","850.00","800.00",""
"West Bengal","Jhargram","Moong","Summer","520.00","513.00",""
"West Bengal","Jhargram","Moong","Total","599.00","587.00",""
"West Bengal","Jhargram","Lentil","Rabi","1834.00","1497.00",""
"West Bengal","Jhargram","Lentil","Total","1834.00","1497.00",""
"West Bengal","Jhargram","Other Pulses","Rabi","1324.00","1066.00",""
"West Bengal","Jhargram","Other Pulses","Total","1324.00","1066.00",""
"West Bengal","Jhargram","Total Pulses","Total","1197.00","1028.00",""
"West Bengal","Jhargram","Total Food Grains","Kharif","2453.00","2790.00",""
"West Bengal","Jhargram","Total Food Grains","Rabi","2737.00","1941.00",""
"West Bengal","Jhargram","Total Food Grains","Summer","3054.00","3034.00",""
"West Bengal","Jhargram","Total Food Grains","Total","2767.00","2802.00",""
