State,District,Crop,Season,Year,Yield_Kg_Ha
Jammu And Kashmir,Bandipora,Rice,Kharif,2024-25,3333.0
Jammu And Kashmir,Baramulla,Maize,Kharif,2024-25,1176.0
Jammu And Kashmir,Baramulla,Moong,Kharif,2024-25,715.0
Jammu And Kashmir,Baramulla,Rice,Kharif,2024-25,2647.0
Jammu And Kashmir,Baramulla,Shree Anna /Nutri Cereals,Kharif,2024-25,382.0
Jammu And Kashmir,Baramulla,Small Millets,Kharif,2024-25,382.0
Jammu And Kashmir,Baramulla,Urad,Kharif,2024-25,354.0
Jammu And Kashmir,Budgam,Maize,Kharif,2024-25,1684.0
Jammu And Kashmir,Budgam,Moong,Kharif,2024-25,1198.0
Jammu And Kashmir,Budgam,Rice,Kharif,2024-25,2325.0
Jammu And Kashmir,Budgam,Wheat,Rabi,2024-25,496.0
Jammu And Kashmir,Doda,Barley,Rabi,2024-25,302.0
Jammu And Kashmir,Doda,Maize,Kharif,2024-25,1885.0
Jammu And Kashmir,Doda,Moong,Kharif,2024-25,352.0
Jammu And Kashmir,Doda,Rice,Kharif,2024-25,1624.0
Jammu And Kashmir,Doda,Urad,Kharif,2024-25,421.0
Jammu And Kashmir,Doda,Urad,Rabi,2024-25,268.0
Jammu And Kashmir,Doda,Wheat,Rabi,2024-25,2265.0
Jammu And Kashmir,Ganderbal,Maize,Kharif,2024-25,1031.0
Jammu And Kashmir,Ganderbal,Rice,Kharif,2024-25,3159.0
Jammu And Kashmir,Jammu,Bajra,Kharif,2024-25,421.0
Jammu And Kashmir,Jammu,Barley,Rabi,2024-25,1450.0
Jammu And Kashmir,Jammu,Maize,Kharif,2024-25,2360.0
Jammu And Kashmir,Jammu,Moong,Kharif,2024-25,320.0
Jammu And Kashmir,Jammu,Rice,Kharif,2024-25,3115.0
Jammu And Kashmir,Jammu,Shree Anna /Nutri Cereals,Kharif,2024-25,421.0
Jammu And Kashmir,Jammu,Urad,Kharif,2024-25,273.0
Jammu And Kashmir,Jammu,Urad,Rabi,2024-25,276.0
Jammu And Kashmir,Jammu,Wheat,Rabi,2024-25,2551.0
Jammu And Kashmir,Kathua,Bajra,Kharif,2024-25,541.0
Jammu And Kashmir,Kathua,Barley,Rabi,2024-25,860.0
Jammu And Kashmir,Kathua,Gram,Rabi,2024-25,200.0
Jammu And Kashmir,Kathua,Maize,Kharif,2024-25,2307.0
Jammu And Kashmir,Kathua,Rice,Kharif,2024-25,2044.0
Jammu And Kashmir,Kathua,Shree Anna /Nutri Cereals,Kharif,2024-25,541.0
Jammu And Kashmir,Kathua,Urad,Kharif,2024-25,302.0
Jammu And Kashmir,Kathua,Wheat,Rabi,2024-25,1695.0
Jammu And Kashmir,Kishtwar,Barley,Rabi,2024-25,313.0
Jammu And Kashmir,Kishtwar,Maize,Kharif,2024-25,1008.0
Jammu And Kashmir,Kishtwar,Rice,Kharif,2024-25,1894.0
Jammu And Kashmir,Kishtwar,Shree Anna /Nutri Cereals,Kharif,2024-25,401.0
Jammu And Kashmir,Kishtwar,Small Millets,Kharif,2024-25,401.0
Jammu And Kashmir,Kishtwar,Urad,Kharif,2024-25,422.0
Jammu And Kashmir,Kishtwar,Wheat,Rabi,2024-25,3556.0
Jammu And Kashmir,Kulgam,Maize,Kharif,2024-25,1137.0
Jammu And Kashmir,Kulgam,Moong,Kharif,2024-25,1038.0
Jammu And Kashmir,Kulgam,Rice,Kharif,2024-25,2363.0
Jammu And Kashmir,Kupwara,Maize,Kharif,2024-25,1935.0
Jammu And Kashmir,Kupwara,Rice,Kharif,2024-25,2304.0
Jammu And Kashmir,Poonch,Maize,Kharif,2024-25,1567.0
Jammu And Kashmir,Poonch,Rice,Kharif,2024-25,616.0
Jammu And Kashmir,Poonch,Wheat,Rabi,2024-25,1909.0
Jammu And Kashmir,Pulwama,Maize,Kharif,2024-25,860.0
Jammu And Kashmir,Pulwama,Moong,Kharif,2024-25,1010.0
Jammu And Kashmir,Pulwama,Rice,Kharif,2024-25,2201.0
Jammu And Kashmir,Pulwama,Wheat,Rabi,2024-25,496.0
Jammu And Kashmir,Rajouri,Bajra,Kharif,2024-25,654.0
Jammu And Kashmir,Rajouri,Maize,Kharif,2024-25,2675.0
Jammu And Kashmir,Rajouri,Moong,Kharif,2024-25,884.0
Jammu And Kashmir,Rajouri,Rice,Kharif,2024-25,2166.0
Jammu And Kashmir,Rajouri,Shree Anna /Nutri Cereals,Kharif,2024-25,654.0
Jammu And Kashmir,Rajouri,Urad,Kharif,2024-25,501.0
Jammu And Kashmir,Rajouri,Urad,Rabi,2024-25,284.0
Jammu And Kashmir,Rajouri,Wheat,Rabi,2024-25,2410.0
Jammu And Kashmir,Ramban,Barley,Rabi,2024-25,322.0
Jammu And Kashmir,Ramban,Maize,Kharif,2024-25,1510.0
Jammu And Kashmir,Ramban,Rice,Kharif,2024-25,1001.0
Jammu And Kashmir,Ramban,Wheat,Rabi,2024-25,1011.0
Jammu And Kashmir,Reasi,Maize,Kharif,2024-25,3039.0
Jammu And Kashmir,Reasi,Rice,Kharif,2024-25,2870.0
Jammu And Kashmir,Reasi,Urad,Kharif,2024-25,426.0
Jammu And Kashmir,Reasi,Wheat,Rabi,2024-25,1536.0
Jammu And Kashmir,Samba,Bajra,Kharif,2024-25,724.0
Jammu And Kashmir,Samba,Barley,Rabi,2024-25,490.0
Jammu And Kashmir,Samba,Maize,Kharif,2024-25,1659.0
Jammu And Kashmir,Samba,Rice,Kharif,2024-25,1549.0
Jammu And Kashmir,Samba,Shree Anna /Nutri Cereals,Kharif,2024-25,724.0
Jammu And Kashmir,Samba,Urad,Kharif,2024-25,300.0
Jammu And Kashmir,Samba,Wheat,Rabi,2024-25,1466.0
Jammu And Kashmir,Shopian,Maize,Kharif,2024-25,1722.0
Jammu And Kashmir,Shopian,Rice,Kharif,2024-25,2611.0
Jammu And Kashmir,Srinagar,Maize,Kharif,2024-25,1722.0
Jammu And Kashmir,Srinagar,Rice,Kharif,2024-25,3159.0
Jammu And Kashmir,Udhampur,Bajra,Kharif,2024-25,585.0
Jammu And Kashmir,Udhampur,Barley,Rabi,2024-25,898.0
Jammu And Kashmir,Udhampur,Maize,Kharif,2024-25,2045.0
Jammu And Kashmir,Udhampur,Moong,Kharif,2024-25,1042.0
Jammu And Kashmir,Udhampur,Rice,Kharif,2024-25,1570.0
Jammu And Kashmir,Udhampur,Shree Anna /Nutri Cereals,Kharif,2024-25,585.0
Jammu And Kashmir,Udhampur,Urad,Kharif,2024-25,376.0
Jammu And Kashmir,Udhampur,Wheat,Rabi,2024-25,1728.0
Jharkhand,Bokaro,Bajra,Kharif,2024-25,900.0
Jharkhand,Bokaro,Gram,Rabi,2024-25,1600.0
Jharkhand,Bokaro,Jowar,Kharif,2024-25,3499.0
Jharkhand,Bokaro,Lentil,Rabi,2024-25,1400.0
Jharkhand,Bokaro,Maize,Kharif,2024-25,3701.0
Jharkhand,Bokaro,Maize,Rabi,2024-25,3200.0
Jharkhand,Bokaro,Moong,Kharif,2024-25,1300.0
Jharkhand,Bokaro,Ragi,Kharif,2024-25,2201.0
Jharkhand,Bokaro,Rice,Kharif,2024-25,1310.0
Jharkhand,Bokaro,Shree Anna /Nutri Cereals,Kharif,2024-25,2373.0
Jharkhand,Bokaro,Tur,Kharif,2024-25,1400.0
Jharkhand,Bokaro,Urad,Kharif,2024-25,1197.0
Jharkhand,Bokaro,Wheat,Rabi,2024-25,2400.0
Jharkhand,Chatra,Bajra,Kharif,2024-25,510.0
Jharkhand,Chatra,Gram,Rabi,2024-25,1115.0
Jharkhand,Chatra,Jowar,Kharif,2024-25,450.0
Jharkhand,Chatra,Lentil,Rabi,2024-25,715.0
Jharkhand,Chatra,Maize,Kharif,2024-25,2550.0
Jharkhand,Chatra,Maize,Rabi,2024-25,1810.0
Jharkhand,Chatra,Moong,Kharif,2024-25,860.0
Jharkhand,Chatra,Ragi,Kharif,2024-25,1470.0
Jharkhand,Chatra,Rice,Kharif,2024-25,2260.0
Jharkhand,Chatra,Shree Anna /Nutri Cereals,Kharif,2024-25,1352.0
Jharkhand,Chatra,Tur,Kharif,2024-25,1320.0
Jharkhand,Chatra,Urad,Kharif,2024-25,1127.0
Jharkhand,Chatra,Wheat,Rabi,2024-25,2150.0
Jharkhand,Deoghar,Bajra,Kharif,2024-25,700.0
Jharkhand,Deoghar,Gram,Rabi,2024-25,1500.0
Jharkhand,Deoghar,Jowar,Kharif,2024-25,700.0
Jharkhand,Deoghar,Lentil,Rabi,2024-25,950.0
Jharkhand,Deoghar,Maize,Kharif,2024-25,2901.0
Jharkhand,Deoghar,Maize,Rabi,2024-25,2300.0
Jharkhand,Deoghar,Moong,Kharif,2024-25,900.0
Jharkhand,Deoghar,Ragi,Kharif,2024-25,800.0
Jharkhand,Deoghar,Rice,Kharif,2024-25,2555.0
Jharkhand,Deoghar,Shree Anna /Nutri Cereals,Kharif,2024-25,779.0
Jharkhand,Deoghar,Tur,Kharif,2024-25,1100.0
Jharkhand,Deoghar,Urad,Kharif,2024-25,848.0
Jharkhand,Deoghar,Wheat,Rabi,2024-25,2599.0
Jharkhand,Dhanbad,Bajra,Kharif,2024-25,700.0
Jharkhand,Dhanbad,Gram,Rabi,2024-25,1500.0
Jharkhand,Dhanbad,Jowar,Kharif,2024-25,2399.0
Jharkhand,Dhanbad,Lentil,Rabi,2024-25,600.0
Jharkhand,Dhanbad,Maize,Kharif,2024-25,2400.0
Jharkhand,Dhanbad,Moong,Kharif,2024-25,800.0
Jharkhand,Dhanbad,Ragi,Kharif,2024-25,700.0
Jharkhand,Dhanbad,Rice,Kharif,2024-25,2050.0
Jharkhand,Dhanbad,Shree Anna /Nutri Cereals,Kharif,2024-25,2006.0
Jharkhand,Dhanbad,Tur,Kharif,2024-25,1200.0
Jharkhand,Dhanbad,Urad,Kharif,2024-25,698.0
Jharkhand,Dhanbad,Wheat,Rabi,2024-25,2400.0
Jharkhand,Dumka,Bajra,Kharif,2024-25,700.0
Jharkhand,Dumka,Gram,Rabi,2024-25,1280.0
Jharkhand,Dumka,Jowar,Kharif,2024-25,560.0
Jharkhand,Dumka,Lentil,Rabi,2024-25,600.0
Jharkhand,Dumka,Maize,Kharif,2024-25,2150.0
Jharkhand,Dumka,Maize,Rabi,2024-25,2600.0
Jharkhand,Dumka,Moong,Kharif,2024-25,850.0
Jharkhand,Dumka,Ragi,Kharif,2024-25,650.0
Jharkhand,Dumka,Rice,Kharif,2024-25,1703.0
Jharkhand,Dumka,Shree Anna /Nutri Cereals,Kharif,2024-25,651.0
Jharkhand,Dumka,Tur,Kharif,2024-25,900.0
Jharkhand,Dumka,Urad,Kharif,2024-25,848.0
Jharkhand,Dumka,Wheat,Rabi,2024-25,2000.0
Jharkhand,East Singhbum,Gram,Rabi,2024-25,1104.0
Jharkhand,East Singhbum,Jowar,Kharif,2024-25,695.0
Jharkhand,East Singhbum,Lentil,Rabi,2024-25,830.0
Jharkhand,East Singhbum,Maize,Kharif,2024-25,2400.0
Jharkhand,East Singhbum,Maize,Rabi,2024-25,2200.0
Jharkhand,East Singhbum,Moong,Kharif,2024-25,635.0
Jharkhand,East Singhbum,Ragi,Kharif,2024-25,1000.0
Jharkhand,East Singhbum,Rice,Kharif,2024-25,1638.0
Jharkhand,East Singhbum,Shree Anna /Nutri Cereals,Kharif,2024-25,904.0
Jharkhand,East Singhbum,Tur,Kharif,2024-25,985.0
Jharkhand,East Singhbum,Urad,Kharif,2024-25,678.0
Jharkhand,East Singhbum,Wheat,Rabi,2024-25,2100.0
Jharkhand,Garhwa,Bajra,Kharif,2024-25,980.0
Jharkhand,Garhwa,Gram,Rabi,2024-25,1500.0
Jharkhand,Garhwa,Jowar,Kharif,2024-25,950.0
Jharkhand,Garhwa,Lentil,Rabi,2024-25,1200.0
Jharkhand,Garhwa,Maize,Kharif,2024-25,2008.0
Jharkhand,Garhwa,Moong,Kharif,2024-25,800.0
Jharkhand,Garhwa,Ragi,Kharif,2024-25,960.0
Jharkhand,Garhwa,Rice,Kharif,2024-25,2153.0
Jharkhand,Garhwa,Shree Anna /Nutri Cereals,Kharif,2024-25,960.0
Jharkhand,Garhwa,Tur,Kharif,2024-25,1200.0
Jharkhand,Garhwa,Urad,Kharif,2024-25,1247.0
Jharkhand,Garhwa,Wheat,Rabi,2024-25,2479.0
Jharkhand,Giridih,Bajra,Kharif,2024-25,980.0
Jharkhand,Giridih,Gram,Rabi,2024-25,1620.0
Jharkhand,Giridih,Jowar,Kharif,2024-25,1250.0
Jharkhand,Giridih,Lentil,Rabi,2024-25,715.0
Jharkhand,Giridih,Maize,Kharif,2024-25,2560.0
Jharkhand,Giridih,Maize,Rabi,2024-25,2500.0
Jharkhand,Giridih,Moong,Kharif,2024-25,910.0
Jharkhand,Giridih,Ragi,Kharif,2024-25,1250.0
Jharkhand,Giridih,Rice,Kharif,2024-25,2332.0
Jharkhand,Giridih,Shree Anna /Nutri Cereals,Kharif,2024-25,1224.0
Jharkhand,Giridih,Tur,Kharif,2024-25,1625.0
Jharkhand,Giridih,Urad,Kharif,2024-25,1060.0
Jharkhand,Giridih,Wheat,Rabi,2024-25,2499.0
Jharkhand,Godda,Bajra,Kharif,2024-25,530.0
Jharkhand,Godda,Gram,Rabi,2024-25,1500.0
Jharkhand,Godda,Jowar,Kharif,2024-25,700.0
Jharkhand,Godda,Lentil,Rabi,2024-25,1200.0
Jharkhand,Godda,Maize,Kharif,2024-25,2600.0
Jharkhand,Godda,Maize,Rabi,2024-25,2500.0
Jharkhand,Godda,Moong,Kharif,2024-25,700.0
Jharkhand,Godda,Ragi,Kharif,2024-25,750.0
Jharkhand,Godda,Rice,Kharif,2024-25,1998.0
Jharkhand,Godda,Shree Anna /Nutri Cereals,Kharif,2024-25,732.0
Jharkhand,Godda,Tur,Kharif,2024-25,950.0
Jharkhand,Godda,Urad,Kharif,2024-25,649.0
Jharkhand,Godda,Wheat,Rabi,2024-25,2499.0
Jharkhand,Gumla,Gram,Rabi,2024-25,1020.0
Jharkhand,Gumla,Lentil,Rabi,2024-25,735.0
Jharkhand,Gumla,Maize,Kharif,2024-25,3070.0
Jharkhand,Gumla,Maize,Rabi,2024-25,2610.0
Jharkhand,Gumla,Moong,Kharif,2024-25,910.0
Jharkhand,Gumla,Ragi,Kharif,2024-25,1390.0
Jharkhand,Gumla,Rice,Kharif,2024-25,2250.0
Jharkhand,Gumla,Shree Anna /Nutri Cereals,Kharif,2024-25,1390.0
Jharkhand,Gumla,Tur,Kharif,2024-25,1370.0
Jharkhand,Gumla,Urad,Kharif,2024-25,1107.0
Jharkhand,Gumla,Wheat,Rabi,2024-25,3288.0
Jharkhand,Hazaribagh,Bajra,Kharif,2024-25,500.0
Jharkhand,Hazaribagh,Gram,Rabi,2024-25,1330.0
Jharkhand,Hazaribagh,Jowar,Kharif,2024-25,600.0
Jharkhand,Hazaribagh,Lentil,Rabi,2024-25,720.0
Jharkhand,Hazaribagh,Maize,Kharif,2024-25,2260.0
Jharkhand,Hazaribagh,Maize,Rabi,2024-25,2075.0
Jharkhand,Hazaribagh,Moong,Kharif,2024-25,760.0
Jharkhand,Hazaribagh,Ragi,Kharif,2024-25,650.0
Jharkhand,Hazaribagh,Rice,Kharif,2024-25,1906.0
Jharkhand,Hazaribagh,Shree Anna /Nutri Cereals,Kharif,2024-25,618.0
Jharkhand,Hazaribagh,Tur,Kharif,2024-25,1115.0
Jharkhand,Hazaribagh,Urad,Kharif,2024-25,659.0
Jharkhand,Hazaribagh,Wheat,Rabi,2024-25,2010.0
Jharkhand,Jamtara,Gram,Rabi,2024-25,812.0
Jharkhand,Jamtara,Lentil,Rabi,2024-25,748.0
Jharkhand,Jamtara,Maize,Kharif,2024-25,1900.0
Jharkhand,Jamtara,Maize,Rabi,2024-25,1600.0
Jharkhand,Jamtara,Moong,Kharif,2024-25,1100.0
Jharkhand,Jamtara,Ragi,Kharif,2024-25,0.0
Jharkhand,Jamtara,Rice,Kharif,2024-25,1834.0
Jharkhand,Jamtara,Shree Anna /Nutri Cereals,Kharif,2024-25,0.0
Jharkhand,Jamtara,Tur,Kharif,2024-25,1400.0
Jharkhand,Jamtara,Urad,Kharif,2024-25,898.0
Jharkhand,Jamtara,Wheat,Rabi,2024-25,1968.0
Jharkhand,Khunti,Gram,Rabi,2024-25,822.0
Jharkhand,Khunti,Jowar,Kharif,2024-25,800.0
Jharkhand,Khunti,Lentil,Rabi,2024-25,900.0
Jharkhand,Khunti,Maize,Kharif,2024-25,1750.0
Jharkhand,Khunti,Maize,Rabi,2024-25,1750.0
Jharkhand,Khunti,Moong,Kharif,2024-25,750.0
Jharkhand,Khunti,Ragi,Kharif,2024-25,900.0
Jharkhand,Khunti,Rice,Kharif,2024-25,2096.0
Jharkhand,Khunti,Shree Anna /Nutri Cereals,Kharif,2024-25,900.0
Jharkhand,Khunti,Tur,Kharif,2024-25,800.0
Jharkhand,Khunti,Urad,Kharif,2024-25,748.0
Jharkhand,Khunti,Wheat,Rabi,2024-25,1435.0
Jharkhand,Koderma,Bajra,Kharif,2024-25,700.0
Jharkhand,Koderma,Gram,Rabi,2024-25,1500.0
Jharkhand,Koderma,Jowar,Kharif,2024-25,700.0
Jharkhand,Koderma,Lentil,Rabi,2024-25,1200.0
Jharkhand,Koderma,Maize,Kharif,2024-25,1200.0
Jharkhand,Koderma,Maize,Rabi,2024-25,1600.0
Jharkhand,Koderma,Moong,Kharif,2024-25,900.0
Jharkhand,Koderma,Ragi,Kharif,2024-25,800.0
Jharkhand,Koderma,Rice,Kharif,2024-25,1703.0
Jharkhand,Koderma,Shree Anna /Nutri Cereals,Kharif,2024-25,785.0
Jharkhand,Koderma,Tur,Kharif,2024-25,1200.0
Jharkhand,Koderma,Urad,Kharif,2024-25,948.0
Jharkhand,Koderma,Wheat,Rabi,2024-25,2499.0
Jharkhand,Latehar,Gram,Rabi,2024-25,640.0
Jharkhand,Latehar,Jowar,Kharif,2024-25,1550.0
Jharkhand,Latehar,Lentil,Rabi,2024-25,555.0
Jharkhand,Latehar,Maize,Kharif,2024-25,3226.0
Jharkhand,Latehar,Maize,Rabi,2024-25,1475.0
Jharkhand,Latehar,Moong,Kharif,2024-25,850.0
Jharkhand,Latehar,Ragi,Kharif,2024-25,1601.0
Jharkhand,Latehar,Rice,Kharif,2024-25,1179.0
Jharkhand,Latehar,Shree Anna /Nutri Cereals,Kharif,2024-25,1597.0
Jharkhand,Latehar,Tur,Kharif,2024-25,1550.0
Jharkhand,Latehar,Urad,Kharif,2024-25,948.0
Jharkhand,Latehar,Wheat,Rabi,2024-25,1320.0
Jharkhand,Lohardaga,Gram,Rabi,2024-25,1020.0
Jharkhand,Lohardaga,Lentil,Rabi,2024-25,505.0
Jharkhand,Lohardaga,Maize,Kharif,2024-25,5238.0
Jharkhand,Lohardaga,Moong,Kharif,2024-25,450.0
Jharkhand,Lohardaga,Ragi,Kharif,2024-25,807.0
Jharkhand,Lohardaga,Rice,Kharif,2024-25,1769.0
Jharkhand,Lohardaga,Shree Anna /Nutri Cereals,Kharif,2024-25,807.0
Jharkhand,Lohardaga,Tur,Kharif,2024-25,1050.0
Jharkhand,Lohardaga,Urad,Kharif,2024-25,499.0
Jharkhand,Lohardaga,Wheat,Rabi,2024-25,2699.0
Jharkhand,Pakur,Bajra,Kharif,2024-25,750.0
Jharkhand,Pakur,Gram,Rabi,2024-25,960.0
Jharkhand,Pakur,Jowar,Kharif,2024-25,750.0
Jharkhand,Pakur,Lentil,Rabi,2024-25,800.0
Jharkhand,Pakur,Maize,Kharif,2024-25,1500.0
Jharkhand,Pakur,Maize,Rabi,2024-25,2100.0
Jharkhand,Pakur,Moong,Kharif,2024-25,700.0
Jharkhand,Pakur,Ragi,Kharif,2024-25,2501.0
Jharkhand,Pakur,Rice,Kharif,2024-25,1310.0
Jharkhand,Pakur,Shree Anna /Nutri Cereals,Kharif,2024-25,985.0
Jharkhand,Pakur,Tur,Kharif,2024-25,775.0
Jharkhand,Pakur,Urad,Kharif,2024-25,798.0
Jharkhand,Pakur,Wheat,Rabi,2024-25,1500.0
Jharkhand,Palamu,Bajra,Kharif,2024-25,716.0
Jharkhand,Palamu,Gram,Rabi,2024-25,812.0
Jharkhand,Palamu,Jowar,Kharif,2024-25,724.0
Jharkhand,Palamu,Lentil,Rabi,2024-25,745.0
Jharkhand,Palamu,Maize,Kharif,2024-25,1520.0
Jharkhand,Palamu,Moong,Kharif,2024-25,828.0
Jharkhand,Palamu,Ragi,Kharif,2024-25,780.0
Jharkhand,Palamu,Rice,Kharif,2024-25,1625.0
Jharkhand,Palamu,Shree Anna /Nutri Cereals,Kharif,2024-25,780.0
Jharkhand,Palamu,Tur,Kharif,2024-25,1102.0
Jharkhand,Palamu,Urad,Kharif,2024-25,833.0
Jharkhand,Palamu,Wheat,Rabi,2024-25,1964.0
Jharkhand,Ramgarh,Bajra,Kharif,2024-25,500.0
Jharkhand,Ramgarh,Gram,Rabi,2024-25,1330.0
Jharkhand,Ramgarh,Jowar,Kharif,2024-25,600.0
Jharkhand,Ramgarh,Lentil,Rabi,2024-25,720.0
Jharkhand,Ramgarh,Maize,Kharif,2024-25,2260.0
Jharkhand,Ramgarh,Maize,Rabi,2024-25,2260.0
Jharkhand,Ramgarh,Moong,Kharif,2024-25,760.0
Jharkhand,Ramgarh,Ragi,Kharif,2024-25,650.0
Jharkhand,Ramgarh,Rice,Kharif,2024-25,1579.0
Jharkhand,Ramgarh,Shree Anna /Nutri Cereals,Kharif,2024-25,645.0
Jharkhand,Ramgarh,Tur,Kharif,2024-25,1115.0
Jharkhand,Ramgarh,Urad,Kharif,2024-25,659.0
Jharkhand,Ramgarh,Wheat,Rabi,2024-25,2010.0
Jharkhand,Ranchi,Gram,Rabi,2024-25,1200.0
Jharkhand,Ranchi,Lentil,Rabi,2024-25,800.0
Jharkhand,Ranchi,Maize,Kharif,2024-25,2801.0
Jharkhand,Ranchi,Maize,Rabi,2024-25,2800.0
Jharkhand,Ranchi,Moong,Kharif,2024-25,800.0
Jharkhand,Ranchi,Ragi,Kharif,2024-25,815.0
Jharkhand,Ranchi,Rice,Kharif,2024-25,2129.0
Jharkhand,Ranchi,Shree Anna /Nutri Cereals,Kharif,2024-25,815.0
Jharkhand,Ranchi,Tur,Kharif,2024-25,900.0
Jharkhand,Ranchi,Urad,Kharif,2024-25,798.0
Jharkhand,Ranchi,Wheat,Rabi,2024-25,2499.0
Jharkhand,Sahebganj,Bajra,Kharif,2024-25,715.0
Jharkhand,Sahebganj,Gram,Rabi,2024-25,1010.0
Jharkhand,Sahebganj,Jowar,Kharif,2024-25,650.0
Jharkhand,Sahebganj,Lentil,Rabi,2024-25,450.0
Jharkhand,Sahebganj,Maize,Kharif,2024-25,4356.0
Jharkhand,Sahebganj,Maize,Rabi,2024-25,2110.0
Jharkhand,Sahebganj,Moong,Kharif,2024-25,1135.0
Jharkhand,Sahebganj,Ragi,Kharif,2024-25,1801.0
Jharkhand,Sahebganj,Rice,Kharif,2024-25,2060.0
Jharkhand,Sahebganj,Shree Anna /Nutri Cereals,Kharif,2024-25,1443.0
Jharkhand,Sahebganj,Tur,Kharif,2024-25,515.0
Jharkhand,Sahebganj,Urad,Kharif,2024-25,1011.0
Jharkhand,Sahebganj,Wheat,Rabi,2024-25,2479.0
Jharkhand,Saraikela Kharsawan,Bajra,Kharif,2024-25,500.0
Jharkhand,Saraikela Kharsawan,Gram,Rabi,2024-25,1150.0
Jharkhand,Saraikela Kharsawan,Jowar,Kharif,2024-25,500.0
Jharkhand,Saraikela Kharsawan,Lentil,Rabi,2024-25,875.0
Jharkhand,Saraikela Kharsawan,Maize,Kharif,2024-25,1165.0
Jharkhand,Saraikela Kharsawan,Maize,Rabi,2024-25,1050.0
Jharkhand,Saraikela Kharsawan,Moong,Kharif,2024-25,700.0
Jharkhand,Saraikela Kharsawan,Ragi,Kharif,2024-25,650.0
Jharkhand,Saraikela Kharsawan,Rice,Kharif,2024-25,1900.0
Jharkhand,Saraikela Kharsawan,Shree Anna /Nutri Cereals,Kharif,2024-25,639.0
Jharkhand,Saraikela Kharsawan,Tur,Kharif,2024-25,1200.0
Jharkhand,Saraikela Kharsawan,Urad,Kharif,2024-25,748.0
Jharkhand,Saraikela Kharsawan,Wheat,Rabi,2024-25,1255.0
Jharkhand,Simdega,Bajra,Kharif,2024-25,2500.0
Jharkhand,Simdega,Gram,Rabi,2024-25,1200.0
Jharkhand,Simdega,Lentil,Rabi,2024-25,1200.0
Jharkhand,Simdega,Maize,Kharif,2024-25,2200.0
Jharkhand,Simdega,Maize,Rabi,2024-25,2300.0
Jharkhand,Simdega,Moong,Kharif,2024-25,1000.0
Jharkhand,Simdega,Ragi,Kharif,2024-25,1400.0
Jharkhand,Simdega,Rice,Kharif,2024-25,1441.0
Jharkhand,Simdega,Shree Anna /Nutri Cereals,Kharif,2024-25,1401.0
Jharkhand,Simdega,Tur,Kharif,2024-25,1500.0
Jharkhand,Simdega,Urad,Kharif,2024-25,948.0
Jharkhand,Simdega,Wheat,Rabi,2024-25,2200.0
Jharkhand,West Singhbhum,Gram,Rabi,2024-25,1150.0
Jharkhand,West Singhbhum,Jowar,Kharif,2024-25,525.0
Jharkhand,West Singhbhum,Lentil,Rabi,2024-25,875.0
Jharkhand,West Singhbhum,Maize,Kharif,2024-25,1165.0
Jharkhand,West Singhbhum,Moong,Kharif,2024-25,850.0
Jharkhand,West Singhbhum,Ragi,Kharif,2024-25,620.0
Jharkhand,West Singhbhum,Rice,Kharif,2024-25,1618.0
Jharkhand,West Singhbhum,Shree Anna /Nutri Cereals,Kharif,2024-25,600.0
Jharkhand,West Singhbhum,Tur,Kharif,2024-25,1145.0
Jharkhand,West Singhbhum,Urad,Kharif,2024-25,883.0
Jharkhand,West Singhbhum,Wheat,Rabi,2024-25,1255.0
Karnataka,Bagalkote,Bajra,Kharif,2024-25,1691.0
Karnataka,Bagalkote,Gram,Rabi,2024-25,590.0
Karnataka,Bagalkote,Jowar,Kharif,2024-25,2616.0
Karnataka,Bagalkote,Jowar,Rabi,2024-25,1227.0
Karnataka,Bagalkote,Maize,Kharif,2024-25,4190.0
Karnataka,Bagalkote,Maize,Rabi,2024-25,3683.0
Karnataka,Bagalkote,Maize,Summer,2024-25,5499.0
Karnataka,Bagalkote,Moong,Kharif,2024-25,211.0
Karnataka,Bagalkote,Moong,Rabi,2024-25,299.0
Karnataka,Bagalkote,Ragi,Kharif,2024-25,1482.0
Karnataka,Bagalkote,Rice,Kharif,2024-25,3394.0
Karnataka,Bagalkote,Rice,Rabi,2024-25,2842.0
Karnataka,Bagalkote,Shree Anna /Nutri Cereals,Kharif,2024-25,1783.0
Karnataka,Bagalkote,Shree Anna /Nutri Cereals,Rabi,2024-25,1227.0
Karnataka,Bagalkote,Small Millets,Kharif,2024-25,426.0
Karnataka,Bagalkote,Tur,Kharif,2024-25,805.0
Karnataka,Bagalkote,Urad,Kharif,2024-25,454.0
Karnataka,Bagalkote,Urad,Rabi,2024-25,429.0
Karnataka,Bagalkote,Wheat,Rabi,2024-25,1196.0
Karnataka,Ballari,Bajra,Kharif,2024-25,1676.0
Karnataka,Ballari,Gram,Rabi,2024-25,801.0
Karnataka,Ballari,Jowar,Kharif,2024-25,3362.0
Karnataka,Ballari,Jowar,Rabi,2024-25,2823.0
Karnataka,Ballari,Maize,Kharif,2024-25,3688.0
Karnataka,Ballari,Maize,Rabi,2024-25,4499.0
Karnataka,Ballari,Maize,Summer,2024-25,4328.0
Karnataka,Ballari,Moong,Kharif,2024-25,430.0
Karnataka,Ballari,Moong,Rabi,2024-25,299.0
Karnataka,Ballari,Ragi,Kharif,2024-25,1366.0
Karnataka,Ballari,Rice,Kharif,2024-25,4113.0
