"State","District","Crop","Season","Yield-2019-20","Yield-2020-21","Yield-2021-22"
"Andhra Pradesh","Prakasam","Maize","Rabi","7448.00","5067.00","5644.00"
"Andhra Pradesh","Prakasam","Maize","Total","7395.00","4967.00","5324.00"
"Andhra Pradesh","Prakasam","Jowar","Kharif","1492.00","1606.00","1084.00"
"Andhra Pradesh","Prakasam","Jowar","Rabi","793.00","949.00","1568.00"
"Andhra Pradesh","Prakasam","Jowar","Total","821.00","971.00","1532.00"
"Andhra Pradesh","Prakasam","Bajra","Kharif","2298.00","2911.00","1707.00"
"Andhra Pradesh","Prakasam","Bajra","Rabi","2300.00","2910.00","1707.00"
"Andhra Pradesh","Prakasam","Bajra","Total","2298.00","2911.00","1707.00"
"Andhra Pradesh","Prakasam","Ragi","Kharif","1121.00","1053.00","889.00"
"Andhra Pradesh","Prakasam","Ragi","Rabi","1152.00","899.00","1172.00"
"Andhra Pradesh","Prakasam","Ragi","Total","1150.00","908.00","1137.00"
"Andhra Pradesh","Prakasam","Small Millets","Kharif","816.00","1297.00","776.00"
"Andhra Pradesh","Prakasam","Small Millets","Rabi","801.00","1066.00","1033.00"
"Andhra Pradesh","Prakasam","Small Millets","Total","809.00","1174.00","871.00"
"Andhra Pradesh","Prakasam","Shree Anna /Nutri Cereals","Kharif","1876.00","2582.00","1585.00"
"Andhra Pradesh","Prakasam","Shree Anna /Nutri Cereals","Rabi","847.00","1049.00","1469.00"
"Andhra Pradesh","Prakasam","Shree Anna /Nutri Cereals","Total","1354.00","1936.00","1549.00"
"Andhra Pradesh","Prakasam","Nutri/Coarse Cereals","Kharif","2356.00","2791.00","1994.00"
"Andhra Pradesh","Prakasam","Nutri/Coarse Cereals","Rabi","3850.00","3444.00","4853.00"
"Andhra Pradesh","Prakasam","Nutri/Coarse Cereals","Total","3299.00","3190.00","3832.00"
"Andhra Pradesh","Prakasam","Cereals","Kharif","3360.00","3187.00","2768.00"
"Andhra Pradesh","Prakasam","Cereals","Rabi","3807.00","3430.00","3748.00"
"Andhra Pradesh","Prakasam","Cereals","Total","3641.00","3350.00","3388.00"
"Andhra Pradesh","Prakasam","Tur","Kharif","498.00","366.00","250.00"
"Andhra Pradesh","Prakasam","Tur","Rabi","500.00","366.00","250.00"
"Andhra Pradesh","Prakasam","Tur","Total","498.00","366.00","250.00"
"Andhra Pradesh","Prakasam","Gram","Rabi","1401.00","1494.00","1567.00"
"Andhra Pradesh","Prakasam","Gram","Total","1401.00","1494.00","1567.00"
"Andhra Pradesh","Prakasam","Urad","Kharif","1049.00","503.00","592.00"
"Andhra Pradesh","Prakasam","Urad","Rabi","987.00","422.00","697.00"
"Andhra Pradesh","Prakasam","Urad","Total","995.00","433.00","684.00"
"Andhra Pradesh","Prakasam","Moong","Kharif","282.00","455.00","599.00"
"Andhra Pradesh","Prakasam","Moong","Rabi","906.00","1014.00","1388.00"
"Andhra Pradesh","Prakasam","Moong","Total","597.00","591.00","1028.00"
"Andhra Pradesh","Prakasam","Other Pulses","Kharif","1134.00","702.00","1068.00"
"Andhra Pradesh","Prakasam","Other Pulses","Rabi","528.00","1038.00","1018.00"
"Andhra Pradesh","Prakasam","Other Pulses","Total","534.00","1020.00","1019.00"
"Andhra Pradesh","Prakasam","Total Pulses","Total","909.00","824.00","929.00"
"Andhra Pradesh","Prakasam","Total Food Grains","Kharif","1334.00","1239.00","1147.00"
"Andhra Pradesh","Prakasam","Total Food Grains","Rabi","2302.00","1912.00","2151.00"
"Andhra Pradesh","Prakasam","Total Food Grains","Total","1868.00","1671.00","1784.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Rice","Kharif","3838.00","3600.00","3765.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Rice","Rabi","4290.00","4043.00","4395.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Rice","Total","4258.00","3917.00","4274.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Maize","Kharif","3735.00","3563.00","3972.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Maize","Rabi","7897.00","4819.00","5543.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Maize","Total","7468.00","4543.00","5225.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Jowar","Kharif","1500.00","1000.00",""
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Jowar","Rabi","1443.00","1247.00","1593.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Jowar","Total","1444.00","1247.00","1593.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Bajra","Kharif","2728.00","2920.00","2799.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Bajra","Rabi","2729.00","2918.00","2799.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Bajra","Total","2728.00","2920.00","2799.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Ragi","Kharif","1455.00","1191.00","1700.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Ragi","Rabi","594.00","1077.00","1235.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Ragi","Total","944.00","1173.00","1582.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Small Millets","Kharif","811.00","1286.00","1000.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Small Millets","Rabi","811.00","1130.00",""
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Small Millets","Total","811.00","1167.00","1000.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Shree Anna /Nutri Cereals","Kharif","2221.00","2823.00","2734.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Shree Anna /Nutri Cereals","Rabi","1469.00","1515.00","2507.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Shree Anna /Nutri Cereals","Total","1611.00","2086.00","2693.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Nutri/Coarse Cereals","Kharif","2463.00","2887.00","2864.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Nutri/Coarse Cereals","Rabi","3260.00","2198.00","4551.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Nutri/Coarse Cereals","Total","3127.00","2475.00","3507.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Cereals","Kharif","3813.00","3588.00","3748.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Cereals","Rabi","4283.00","4025.00","4395.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Cereals","Total","4249.00","3901.00","4270.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Tur","Kharif","624.00","216.00","258.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Tur","Rabi","626.00","216.00","258.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Tur","Total","624.00","216.00","258.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Gram","Rabi","1179.00","1393.00","996.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Gram","Total","1179.00","1393.00","996.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Urad","Kharif","793.00","36.00","1045.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Urad","Rabi","794.00","96.00","662.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Urad","Total","794.00","95.00","668.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Moong","Kharif","658.00","419.00","694.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Moong","Rabi","677.00","306.00","727.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Moong","Total","677.00","324.00","725.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Other Pulses","Kharif","400.00","1000.00",""
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Other Pulses","Rabi","663.00","376.00","584.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Other Pulses","Total","661.00","381.00","584.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Total Pulses","Total","890.00","461.00","753.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Total Food Grains","Kharif","3665.00","3531.00","3690.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Total Food Grains","Rabi","3833.00","3518.00","3941.00"
"Andhra Pradesh","Sri Potti Sriramulu Nellore","Total Food Grains","Total","3821.00","3521.00","3897.00"
"Andhra Pradesh","Srikakulam","Rice","Kharif","2836.00","2586.00","2612.00"
"Andhra Pradesh","Srikakulam","Rice","Rabi","3199.00","3059.00","2935.00"
"Andhra Pradesh","Srikakulam","Rice","Total","2852.00","2619.00","2625.00"
"Andhra Pradesh","Srikakulam","Maize","Kharif","4590.00","3168.00","2931.00"
"Andhra Pradesh","Srikakulam","Maize","Rabi","7546.00","5285.00","6291.00"
"Andhra Pradesh","Srikakulam","Maize","Total","6391.00","4367.00","4947.00"
"Andhra Pradesh","Srikakulam","Jowar","Kharif","1200.00","1500.00","1000.00"
"Andhra Pradesh","Srikakulam","Jowar","Rabi","","5000.00",""
"Andhra Pradesh","Srikakulam","Jowar","Total","1200.00","2200.00","1000.00"
"Andhra Pradesh","Srikakulam","Bajra","Kharif","1530.00","2250.00","1981.00"
"Andhra Pradesh","Srikakulam","Bajra","Total","1530.00","2250.00","1981.00"
"Andhra Pradesh","Srikakulam","Ragi","Kharif","1311.00","1138.00","1725.00"
"Andhra Pradesh","Srikakulam","Ragi","Rabi","1425.00","1157.00","1205.00"
"Andhra Pradesh","Srikakulam","Ragi","Total","1418.00","1156.00","1211.00"
"Andhra Pradesh","Srikakulam","Small Millets","Kharif","714.00","1000.00","1000.00"
"Andhra Pradesh","Srikakulam","Small Millets","Total","714.00","1000.00","1000.00"
"Andhra Pradesh","Srikakulam","Shree Anna /Nutri Cereals","Kharif","1355.00","1360.00","1897.00"
"Andhra Pradesh","Srikakulam","Shree Anna /Nutri Cereals","Rabi","1425.00","1159.00","1205.00"
"Andhra Pradesh","Srikakulam","Shree Anna /Nutri Cereals","Total","1419.00","1173.00","1231.00"
"Andhra Pradesh","Srikakulam","Nutri/Coarse Cereals","Kharif","4530.00","3144.00","2921.00"
"Andhra Pradesh","Srikakulam","Nutri/Coarse Cereals","Rabi","6832.00","4814.00","5537.00"
"Andhra Pradesh","Srikakulam","Nutri/Coarse Cereals","Total","5990.00","4134.00","4583.00"
"Andhra Pradesh","Srikakulam","Cereals","Kharif","2958.00","2626.00","2633.00"
"Andhra Pradesh","Srikakulam","Cereals","Rabi","5916.00","4119.00","4903.00"
"Andhra Pradesh","Srikakulam","Cereals","Total","3381.00","2847.00","2944.00"
"Andhra Pradesh","Srikakulam","Tur","Kharif","404.00","438.00","461.00"
"Andhra Pradesh","Srikakulam","Tur","Rabi","333.00","",""
"Andhra Pradesh","Srikakulam","Tur","Total","403.00","438.00","461.00"
"Andhra Pradesh","Srikakulam","Urad","Kharif","1006.00","771.00","693.00"
"Andhra Pradesh","Srikakulam","Urad","Rabi","477.00","510.00","564.00"
"Andhra Pradesh","Srikakulam","Urad","Total","479.00","510.00","564.00"
"Andhra Pradesh","Srikakulam","Moong","Kharif","486.00","818.00","623.00"
"Andhra Pradesh","Srikakulam","Moong","Rabi","529.00","474.00","571.00"
"Andhra Pradesh","Srikakulam","Moong","Total","529.00","475.00","571.00"
"Andhra Pradesh","Srikakulam","Other Pulses","Rabi","532.00","752.00","540.00"
"Andhra Pradesh","Srikakulam","Other Pulses","Total","532.00","752.00","540.00"
"Andhra Pradesh","Srikakulam","Total Pulses","Total","499.00","503.00","566.00"
"Andhra Pradesh","Srikakulam","Total Food Grains","Kharif","2949.00","2621.00","2629.00"
"Andhra Pradesh","Srikakulam","Total Food Grains","Rabi","2397.00","1902.00","1985.00"
"Andhra Pradesh","Srikakulam","Total Food Grains","Total","2771.00","2398.00","2420.00"
"Andhra Pradesh","Visakhapatnam","Rice","Kharif","2378.00","2432.00","2471.00"
"Andhra Pradesh","Visakhapatnam","Rice","Rabi","2877.00","3493.00","3001.00"
"Andhra Pradesh","Visakhapatnam","Rice","Total","2409.00","2487.00","2489.00"
"Andhra Pradesh","Visakhapatnam","Maize","Kharif","3374.00","3194.00","3354.00"
"Andhra Pradesh","Visakhapatnam","Maize","Rabi","7171.00","7099.00","4478.00"
"Andhra Pradesh","Visakhapatnam","Maize","Total","3826.00","3797.00","3619.00"
"Andhra Pradesh","Visakhapatnam","Jowar","Kharif","750.00","776.00","1052.00"
"Andhra Pradesh","Visakhapatnam","Jowar","Rabi","5000.00","",""
"Andhra Pradesh","Visakhapatnam","Jowar","Total","1010.00","776.00","1052.00"
"Andhra Pradesh","Visakhapatnam","Bajra","Kharif","1042.00","957.00","932.00"
"Andhra Pradesh","Visakhapatnam","Bajra","Total","1042.00","957.00","932.00"
"Andhra Pradesh","Visakhapatnam","Ragi","Kharif","1112.00","1040.00","871.00"
"Andhra Pradesh","Visakhapatnam","Ragi","Rabi","2201.00","1717.00","2171.00"
"Andhra Pradesh","Visakhapatnam","Ragi","Total","1128.00","1053.00","906.00"
"Andhra Pradesh","Visakhapatnam","Small Millets","Kharif","458.00","480.00","721.00"
"Andhra Pradesh","Visakhapatnam","Small Millets","Total","458.00","480.00","721.00"
"Andhra Pradesh","Visakhapatnam","Shree Anna /Nutri Cereals","Kharif","983.00","939.00","857.00"
"Andhra Pradesh","Visakhapatnam","Shree Anna /Nutri Cereals","Rabi","2319.00","1717.00","2171.00"
"Andhra Pradesh","Visakhapatnam","Shree Anna /Nutri Cereals","Total","999.00","951.00","886.00"
"Andhra Pradesh","Visakhapatnam","Nutri/Coarse Cereals","Kharif","1395.00","1344.00","1235.00"
"Andhra Pradesh","Visakhapatnam","Nutri/Coarse Cereals","Rabi","5709.00","5643.00","3810.00"
"Andhra Pradesh","Visakhapatnam","Nutri/Coarse Cereals","Total","1534.00","1529.00","1394.00"
"Andhra Pradesh","Visakhapatnam","Cereals","Kharif","2155.00","2212.00","2240.00"
"Andhra Pradesh","Visakhapatnam","Cereals","Rabi","3234.00","3868.00","3246.00"
"Andhra Pradesh","Visakhapatnam","Cereals","Total","2216.00","2294.00","2279.00"
"Andhra Pradesh","Visakhapatnam","Tur","Kharif","417.00","365.00","373.00"
"Andhra Pradesh","Visakhapatnam","Tur","Rabi","0.00","",""
"Andhra Pradesh","Visakhapatnam","Tur","Total","417.00","365.00","373.00"
"Andhra Pradesh","Visakhapatnam","Gram","Rabi","1451.00","",""
"Andhra Pradesh","Visakhapatnam","Gram","Total","1451.00","",""
"Andhra Pradesh","Visakhapatnam","Urad","Kharif","426.00","666.00","611.00"
"Andhra Pradesh","Visakhapatnam","Urad","Rabi","435.00","391.00","452.00"
"Andhra Pradesh","Visakhapatnam","Urad","Total","435.00","403.00","458.00"
"Andhra Pradesh","Visakhapatnam","Moong","Kharif","374.00","473.00","538.00"
"Andhra Pradesh","Visakhapatnam","Moong","Rabi","376.00","380.00","433.00"
"Andhra Pradesh","Visakhapatnam","Moong","Total","376.00","389.00","439.00"
"Andhra Pradesh","Visakhapatnam","Other Pulses","Kharif","276.00","369.00","361.00"
"Andhra Pradesh","Visakhapatnam","Other Pulses","Rabi","513.00","572.00","527.00"
"Andhra Pradesh","Visakhapatnam","Other Pulses","Total","486.00","538.00","504.00"
"Andhra Pradesh","Visakhapatnam","Total Pulses","Total","430.00","404.00","448.00"
"Andhra Pradesh","Visakhapatnam","Total Food Grains","Kharif","2128.00","2193.00","2216.00"
"Andhra Pradesh","Visakhapatnam","Total Food Grains","Rabi","1593.00","1753.00","1270.00"
"Andhra Pradesh","Visakhapatnam","Total Food Grains","Total","2062.00","2141.00","2102.00"
"Andhra Pradesh","Vizianagaram","Rice","Kharif","3223.00","2861.00","2927.00"
"Andhra Pradesh","Vizianagaram","Rice","Rabi","3163.00","3131.00","3109.00"
"Andhra Pradesh","Vizianagaram","Rice","Total","3219.00","2879.00","2932.00"
"Andhra Pradesh","Vizianagaram","Maize","Kharif","5346.00","4007.00","4022.00"
"Andhra Pradesh","Vizianagaram","Maize","Rabi","7554.00","6598.00","6354.00"
"Andhra Pradesh","Vizianagaram","Maize","Total","6471.00","5445.00","5357.00"
"Andhra Pradesh","Vizianagaram","Jowar","Kharif","","1400.00","1000.00"
"Andhra Pradesh","Vizianagaram","Jowar","Rabi","","5261.00",""
"Andhra Pradesh","Vizianagaram","Jowar","Total","","3737.00","1000.00"
"Andhra Pradesh","Vizianagaram","Bajra","Kharif","1206.00","968.00","1757.00"
"Andhra Pradesh","Vizianagaram","Bajra","Total","1206.00","968.00","1757.00"
"Andhra Pradesh","Vizianagaram","Ragi","Kharif","1261.00","1431.00","1040.00"
"Andhra Pradesh","Vizianagaram","Ragi","Rabi","1919.00","1483.00","1559.00"
"Andhra Pradesh","Vizianagaram","Ragi","Total","1522.00","1446.00","1339.00"
"Andhra Pradesh","Vizianagaram","Small Millets","Kharif","842.00","550.00","708.00"
"Andhra Pradesh","Vizianagaram","Small Millets","Total","842.00","550.00","708.00"
"Andhra Pradesh","Vizianagaram","Shree Anna /Nutri Cereals","Kharif","1251.00","1397.00","1072.00"
"Andhra Pradesh","Vizianagaram","Shree Anna /Nutri Cereals","Rabi","1919.00","1700.00","1559.00"
"Andhra Pradesh","Vizianagaram","Shree Anna /Nutri Cereals","Total","1508.00","1485.00","1339.00"
"Andhra Pradesh","Vizianagaram","Nutri/Coarse Cereals","Kharif","5127.00","3876.00","3930.00"
"Andhra Pradesh","Vizianagaram","Nutri/Coarse Cereals","Rabi","7369.00","6514.00","6217.00"
"Andhra Pradesh","Vizianagaram","Nutri/Coarse Cereals","Total","6257.00","5317.00","5237.00"
"Andhra Pradesh","Vizianagaram","Cereals","Kharif","3492.00","3014.00","3052.00"
"Andhra Pradesh","Vizianagaram","Cereals","Rabi","6248.00","5642.00","5776.00"
"Andhra Pradesh","Vizianagaram","Cereals","Total","3943.00","3533.00","3493.00"
"Andhra Pradesh","Vizianagaram","Tur","Kharif","438.00","458.00","495.00"
"Andhra Pradesh","Vizianagaram","Tur","Total","438.00","458.00","495.00"
"Andhra Pradesh","Vizianagaram","Gram","Rabi","1455.00","1548.00","1581.00"
"Andhra Pradesh","Vizianagaram","Gram","Total","1455.00","1548.00","1581.00"
"Andhra Pradesh","Vizianagaram","Urad","Kharif","622.00","486.00","455.00"
"Andhra Pradesh","Vizianagaram","Urad","Rabi","641.00","606.00","619.00"
"Andhra Pradesh","Vizianagaram","Urad","Total","641.00","605.00","617.00"
"Andhra Pradesh","Vizianagaram","Moong","Kharif","489.00","535.00","436.00"
"Andhra Pradesh","Vizianagaram","Moong","Rabi","725.00","496.00","443.00"
"Andhra Pradesh","Vizianagaram","Moong","Total","719.00","496.00","443.00"
"Andhra Pradesh","Vizianagaram","Other Pulses","Rabi","752.00","637.00","575.00"
"Andhra Pradesh","Vizianagaram","Other Pulses","Total","752.00","637.00","575.00"
"Andhra Pradesh","Vizianagaram","Total Pulses","Total","677.00","568.00","557.00"
"Andhra Pradesh","Vizianagaram","Total Food Grains","Kharif","3471.00","3000.00","3035.00"
"Andhra Pradesh","Vizianagaram","Total Food Grains","Rabi","3204.00","3027.00","2894.00"
"Andhra Pradesh","Vizianagaram","Total Food Grains","Total","3391.00","3009.00","2993.00"
"Andhra Pradesh","West Godavari","Rice","Kharif","3791.00","2562.00","3043.00"
"Andhra Pradesh","West Godavari","Rice","Rabi","5395.00","5459.00","5300.00"
"Andhra Pradesh","West Godavari","Rice","Total","4482.00","3897.00","4113.00"
"Andhra Pradesh","West Godavari","Wheat","Kharif","","1500.00",""
"Andhra Pradesh","West Godavari","Wheat","Total","","1500.00",""
"Andhra Pradesh","West Godavari","Maize","Kharif","5982.00","3754.00","5265.00"
"Andhra Pradesh","West Godavari","Maize","Rabi","9238.00","8986.00","7623.00"
"Andhra Pradesh","West Godavari","Maize","Total","9108.00","8799.00","7587.00"
"Andhra Pradesh","West Godavari","Jowar","Kharif","","1385.00","1059.00"
"Andhra Pradesh","West Godavari","Jowar","Rabi","","5257.00","5040.00"
"Andhra Pradesh","West Godavari","Jowar","Total","","4816.00","3429.00"
"Andhra Pradesh","West Godavari","Small Millets","Kharif","529.00","",""
"Andhra Pradesh","West Godavari","Small Millets","Total","529.00","",""
"Andhra Pradesh","West Godavari","Shree Anna /Nutri Cereals","Kharif","529.00","1385.00","1059.00"
"Andhra Pradesh","West Godavari","Shree Anna /Nutri Cereals","Rabi","","5257.00","5040.00"
"Andhra Pradesh","West Godavari","Shree Anna /Nutri Cereals","Total","529.00","4816.00","3429.00"
"Andhra Pradesh","West Godavari","Nutri/Coarse Cereals","Kharif","5934.00","3731.00","5130.00"
"Andhra Pradesh","West Godavari","Nutri/Coarse Cereals","Rabi","9238.00","8976.00","7621.00"
"Andhra Pradesh","West Godavari","Nutri/Coarse Cereals","Total","9105.00","8787.00","7582.00"
"Andhra Pradesh","West Godavari","Cereals","Kharif","3810.00","2570.00","3048.00"
"Andhra Pradesh","West Godavari","Cereals","Rabi","6219.00","6028.00","5633.00"
"Andhra Pradesh","West Godavari","Cereals","Total","4987.00","4310.00","4372.00"
